Temperature (K),Resistivity (uOhm-cm)
151.467037963867,94.8773260963591
151.963714599609,95.15284453567709
152.440936279297,95.5035469249675
152.972988891602,95.8051233699447
153.48346862793,96.14138140490181
154.018576049805,96.46899593503849
154.518914794922,96.7607396213632
155.040844726563,97.15412566536351
155.563024902344,97.46569821709079
156.073428344727,97.7638841930189
156.559686279297,98.0748133126058
157.054434204102,98.3430707297827
157.567730712891,98.7160442377392
158.080419921875,99.02584386499309
158.608837890625,99.3294641532396
159.136315917969,99.6799175362838
159.646469116211,99.9977989102665
160.169818115234,100.3060985238
160.679550170898,100.64349601139999
161.194467163086,100.9759253263
161.720840454102,101.3317134192
162.236459350586,101.6202738096
162.74700012207,101.9287586839
163.274377441406,102.2551441192
163.773480224609,102.6097429582
164.290734863281,102.8982694839
164.776434326172,103.23457532799999
165.298892211914,103.5210898832
165.812182617187,103.9029180533
166.32919921875,104.2570049354
166.836306762695,104.5422485627
167.350387573242,104.87300256360001
167.877633666992,105.2291850824
168.386978149414,105.5453811821
168.922079467773,105.8441966458
169.431085205078,106.17470363250001
169.941024780273,106.5256610042
170.43037109375,106.8302434525
170.953851318359,107.19866711840001
171.451208496094,107.47312578709999
171.973590087891,107.8214675972
172.476379394531,108.0852727827
173.006057739258,108.48502741040001
173.523999023438,108.8288193784
174.034616088867,109.12850935200001
174.52746887207,109.44713575269999
175.035427856445,109.8201411335
175.564547729492,110.1242036568
176.104275512695,110.453495493
176.604275512695,110.8031181912
177.106857299805,111.1168321967
177.595874023437,111.412522134
178.100518798828,111.81896606549999
178.634439086914,112.107803351
179.180169677734,112.4439279186
179.679391479492,112.7761839251
180.204763793945,113.131292729
180.730801391602,113.5221189887
181.220712280273,113.8052809238
181.736285400391,114.1306026044
182.257778930664,114.5021617569
182.77873840332,114.7736562553
183.272393798828,115.1776718779
183.805926513672,115.4681466284
184.290911865234,115.8234287406
184.798837280273,116.15374847460001
185.331665039063,116.4794725493
185.850582885742,116.8094576189
186.361660766602,117.1720923875
186.870385742187,117.49111321410001
187.365356445313,117.84161639839999
187.873767089844,118.1625236962
188.382315063477,118.47223965740001
188.889138793945,118.8375577173
189.398300170898,119.1589271708
189.916506958008,119.5045757293
190.430233764648,119.8705113247
190.956573486328,120.19671149940001
191.494393920898,120.5433381544
192.027868652344,120.87197261419999
192.543920898438,121.2178044413
193.040225219727,121.53663203900001
193.557055664062,121.89887038970001
194.090567016602,122.24723809639998
194.607098388672,122.55113328750001
195.110409545898,122.95130026960001
195.629489135742,123.26603420469999
196.13056640625,123.60187789319998
196.647412109375,123.93686898440001
197.168487548828,124.32783070359999
197.698645019531,124.62406646260001
198.2078125,124.9943048859
198.702755737305,125.32798122409999
199.213473510742,125.65181683549999
199.712222290039,126.011377871
200.220236206055,126.3396019684
200.734820556641,126.6928840624
201.247073364258,127.0286620133
201.771603393555,127.42296838440001
202.309262084961,127.7388577084
202.816479492188,128.0853568723
203.318426513672,128.39581786009998
203.818084716797,128.75457410739997
204.359045410156,129.1158542821
204.863275146484,129.4423333437
205.379028320313,129.8069004008
205.863369750977,130.10449673
206.391506958008,130.5010521255
206.884417724609,130.83068659429998
207.394155883789,131.1617991641
207.91242980957,131.52313312409999
208.401361083984,131.81955015970001
208.92751159668,132.1731489896
209.438766479492,132.5411264363
209.957293701172,132.89955797940002
210.456344604492,133.24712687410002
210.986520385742,133.5720680732
211.490841674805,133.9220174676
211.998468017578,134.2616181624
212.507022094727,134.6403227981
213.018148803711,134.95909661049998
213.537884521484,135.3332055869
214.046569824219,135.6770075151
214.588989257813,136.03991718659998
215.087637329102,136.4075559848
215.578561401367,136.7361346671
216.064352416992,137.0458028191
216.591854858398,137.4412327063
