cost,Tzmultvalue,invtau_iso,invtau_aniso
254.37537724579937,0.077,11.585319392305957,218.20076125573706
254.37483917893573,0.07700001490116119,11.585319392305957,218.20076125573706
254.37537773595898,0.077,11.585319407207118,218.20076125573706
254.37537730661427,0.077,11.585319392305957,218.20076127063822
796.4301835974924,1.0869995744720011,11.584399318932046,218.20064710074024
796.4328118197461,1.0869995893731623,11.584399318932046,218.20064710074024
796.4301835962171,1.0869995744720011,11.584399333833208,218.20064710074024
796.4301835971255,1.0869995744720011,11.584399318932046,218.2006471156414
754.874081916468,0.643292581657553,11.584803520082447,218.200697250633
754.8740835678109,0.6432925965587142,11.584803520082447,218.200697250633
754.8740818985636,0.643292581657553,11.584803534983608,218.200697250633
754.8740819146358,0.643292581657553,11.584803520082447,218.20069726553416
568.1796078322117,0.25722442062205847,11.585155214325159,218.20074088590852
568.1796301496056,0.25722443552321966,11.585155214325159,218.20074088590852
568.179607752609,0.25722442062205847,11.58515522922632,218.20074088590852
568.1796078234627,0.25722442062205847,11.585155214325159,218.20074090080968
168.8934049069211,0.13288340084919426,11.58526848453286,218.20075493952703
168.89349034734863,0.13288341575035545,11.58526848453286,218.20075493952703
168.89340476591832,0.13288340084919426,11.58526849943402,218.20075493952703
168.8934048899766,0.13288340084919426,11.58526848453286,218.2007549544282
115.0137243561982,0.1289814590391552,15.243600878923244,218.62280047502423
115.0138077689838,0.1289814739403164,15.243600878923244,218.62280047502423
115.01372424257798,0.1289814590391552,15.243600893824405,218.62280047502423
115.0137243404647,0.1289814590391552,15.243600878923244,218.6228004899254
23.728912278370167,0.117070099810956,20.65309606447429,219.4877918773745
23.72896814937804,0.11707011471211719,20.65309606447429,219.4877918773745
23.72891222163958,0.117070099810956,20.65309607937545,219.4877918773745
23.728912269114,0.117070099810956,20.65309606447429,219.48779189227565
112.38459510363796,0.09484632259048652,26.987123514853465,220.71780398073471
112.38434305121952,0.09484633749164771,26.987123514853465,220.71780398073471
112.38459527504429,0.09484632259048652,26.987123529754626,220.71780398073471
112.384595136059,0.09484632259048652,26.987123514853465,220.71780399563588
0.45192501519643147,0.10948017344834908,22.816310780415055,219.90786904054102
0.4519346109706608,0.10948018834951027,22.816310780415055,219.90786904054102
0.45192500671917324,0.10948017344834908,22.816310795316216,219.90786904054102
0.4519250137304437,0.10948017344834908,22.816310780415055,219.90786905544218
