LSCO 2601C, x = 22%
T=35 K, B = 45.0 T, theta= -14 to 99, phi = 0
Fixed parameters:
T=0.19,T1multvalue=-0.134,T11multvalue=0.067,mumultvalue=0.805
h_func_val =  strength*np.exp(-(deltak[:,0]**2 + deltak[:,1]**2 + deltak[:,2]**2)/(spread**2))
cost,Tzmultvalue,invtau_iso,strength,spread
0.09057581184630144,0.03860486826269884,5.035952923350763,6.0026465107820055,0.6083103812412335
0.0905757743467028,0.03860486826269884,5.035952923350763,6.002646500782006,0.6083103912412335
0.07727561568739878,0.03943941292268315,5.038677191177429,6.002936387481584,0.6406387147598747
0.0772772099949382,0.039439422922683154,5.038677191177429,6.002936387481584,0.6406387147598747
0.07727561418527282,0.03943941292268315,5.038677201177429,6.002936387481584,0.6406387147598747
0.07727561231344353,0.03943941292268315,5.038677191177429,6.002936397481584,0.6406387147598747
0.07727557218816218,0.03943941292268315,5.038677191177429,6.002936387481584,0.6406387247598747
0.07014779595388212,0.04021639100457897,5.041363534054702,6.003398869087969,0.6755727003608547
0.07014537976415984,0.040216401004578975,5.041363534054702,6.003398869087969,0.6755727003608547
0.07014779795402844,0.04021639100457897,5.041363544054702,6.003398869087969,0.6755727003608547
0.07014780085639116,0.04021639100457897,5.041363534054702,6.003398879087969,0.6755727003608547
0.07014785106407254,0.04021639100457897,5.041363534054702,6.003398869087969,0.6755727103608548
0.1557854013246353,0.04282224998682791,5.049916974418773,6.004512437593272,0.7805939468816915
0.15579501294640433,0.04282225998682791,5.049916974418773,6.004512437593272,0.7805939468816915
0.155785393443021,0.04282224998682791,5.049916984418773,6.004512437593272,0.7805939468816915
0.1557853787807202,0.04282224998682791,5.049916974418773,6.004512447593272,0.7805939468816915
0.15578520323084688,0.04282224998682791,5.049916974418773,6.004512437593272,0.7805939568816915
0.05769596026654082,0.040986889255487644,5.0438926083003395,6.003728128112133,0.7066252965695404
0.057695661149615746,0.040986899255487645,5.0438926083003395,6.003728128112133,0.7066252965695404
0.05769596046439687,0.040986889255487644,5.043892618300339,6.003728128112133,0.7066252965695404
0.05769596080145558,0.040986889255487644,5.0438926083003395,6.003728138112133,0.7066252965695404
0.05769596527188016,0.040986889255487644,5.0438926083003395,6.003728128112133,0.7066253065695405
0.1294754321977432,0.042882989159140225,5.050188147156004,6.004607295716747,0.7849536711092671
0.12948381461734554,0.04288299915914023,5.050188147156004,6.004607295716747,0.7849536711092671
0.12947542534076173,0.042882989159140225,5.050188157156004,6.004607295716747,0.7849536711092671
0.12947541246715147,0.042882989159140225,5.050188147156004,6.004607305716747,0.7849536711092671
0.1294752606514386,0.042882989159140225,5.050188147156004,6.004607295716747,0.7849536811092671
0.0557655562762244,0.04129768023733925,5.044924514213349,6.003872233052238,0.7194641519395274
0.05576615652117498,0.04129769023733925,5.044924514213349,6.003872233052238,0.7194641519395274
0.05576555572434649,0.04129768023733925,5.044924524213349,6.003872233052238,0.7194641519395274
0.05576555485548009,0.04129768023733925,5.044924514213349,6.003872243052238,0.7194641519395274
0.05576554119982719,0.04129768023733925,5.044924514213349,6.003872233052238,0.7194641619395274
0.054994420372594166,0.041526591069118046,5.045698351954995,6.003991605691035,0.7292876482197276
0.05499544891330046,0.04152660106911805,5.045698351954995,6.003991605691035,0.7292876482197276
0.05499441946990224,0.041526591069118046,5.045698361954995,6.003991605691035,0.7292876482197276
0.05499441799467607,0.041526591069118046,5.045698351954995,6.003991615691035,0.7292876482197276
0.0549943961609103,0.041526591069118046,5.045698351954995,6.003991605691035,0.7292876582197276
0.05378204776963652,0.041746529733531615,5.0464590159026805,6.004122955224628,0.739186029332122
0.053783155409171716,0.04174653973353162,5.0464590159026805,6.004122955224628,0.739186029332122
0.05378204680921264,0.041746529733531615,5.0464590259026805,6.004122955224628,0.739186029332122
0.05378204519767122,0.041746529733531615,5.0464590159026805,6.004122965224628,0.739186029332122
0.053782022296230234,0.041746529733531615,5.0464590159026805,6.004122955224628,0.739186039332122
0.050600405172056995,0.0422352395906445,5.048179764630251,6.004449604796926,0.7620853142546887
0.050601343040404256,0.0422352495906445,5.048179764630251,6.004449604796926,0.7620853142546887
0.05060040436837162,0.0422352395906445,5.048179774630251,6.004449604796926,0.7620853142546887
0.05060040294613002,0.0422352395906445,5.048179764630251,6.0044496147969255,0.7620853142546887
0.05060038434783831,0.0422352395906445,5.048179764630251,6.004449604796926,0.7620853242546888
0.04804469118401379,0.04256059027982235,5.049359190988397,6.0047062609169455,0.7783431538436474
0.048045018199833936,0.04256060027982235,5.049359190988397,6.0047062609169455,0.7783431538436474
0.04804469088729756,0.04256059027982235,5.0493592009883965,6.0047062609169455,0.7783431538436474
0.048044690353064544,0.04256059027982235,5.049359190988397,6.004706270916945,0.7783431538436474
0.048044683518455186,0.04256059027982235,5.049359190988397,6.0047062609169455,0.7783431638436474
0.04808292803970034,0.0433449427437597,5.052150506700304,6.00526689387898,0.8160157075074854
0.04808461155686729,0.0433449527437597,5.052150506700304,6.00526689387898,0.8160157075074854
0.04808292666999254,0.0433449427437597,5.052150516700304,6.00526689387898,0.8160157075074854
