LSCO 2511A, x = 24%
T=30 K, B = 45.0 T, theta= -14 to 99, phi = 0
Fixed parameters:
T=0.19,T1multvalue=-0.134,T11multvalue=0.067
cost,Tzmultvalue,invtau_iso,strength,spread_xy,angular_exponent
15172.710085352915,0.07666666666666666,5.000000000000001,8333.333333333332,0.175,2
88939.57381064982,0.07666666666666666,15.0,8333.333333333332,0.2583333333333333,2
7642.63775103701,0.07666666666666666,15.0,8333.333333333332,0.09166666666666667,2
218.99053594438527,0.08555555555555555,1.6666666666666674,2777.777777777778,0.11944444444444445,2
101.22299248521361,0.08555555555555555,1.6666666666666674,555.5555555555558,0.11944444444444445,2
15.879412999408473,0.08259259259259259,2.7777777777777786,2037.0370370370372,0.08240740740740742,2
11.684606729646209,0.08259259259259259,2.7777777777777786,1296.2962962962965,0.08240740740740742,2
1.7663870683211076,0.08555555555555555,3.148148148148149,1790.1234567901236,0.08858024691358025,2
2.0333404650961904,0.08555555555555555,3.148148148148149,1543.2098765432102,0.08858024691358025,2
0.5405954615116206,0.0868724279835391,3.148148148148149,1666.6666666666667,0.09166666666666667,2
0.5424845680944034,0.08621399176954732,3.148148148148149,1666.6666666666667,0.09166666666666667,2
0.49066243563372525,0.08654320987654321,3.2716049382716053,1666.6666666666667,0.09166666666666667,2
0.5652111147797053,0.08654320987654321,3.0246913580246924,1666.6666666666667,0.09166666666666667,2
0.6679440965825801,0.08654320987654321,3.148148148148149,1707.8189300411525,0.09166666666666667,2
0.6872443277436114,0.08654320987654321,3.148148148148149,1625.5144032921812,0.09166666666666667,2
0.5444230461049002,0.08654320987654321,3.148148148148149,1666.6666666666667,0.09269547325102881,2
0.5369077274715923,0.08654320987654321,3.148148148148149,1666.6666666666667,0.09063786008230454,2
9348.620418997974,0.07666666666666666,24.999999999999996,8333.333333333332,0.09166666666666667,2
6008.395675143914,0.07666666666666666,5.000000000000001,8333.333333333332,0.09166666666666667,2
197.84029642802133,0.07666666666666666,8.333333333333334,2777.777777777778,0.0638888888888889,2
75.18171797864397,0.07666666666666666,8.333333333333334,555.5555555555558,0.0638888888888889,2
0.17286129927941693,0.08851851851851851,5.000000000000001,1666.6666666666667,0.09166666666666667,2
7.784593856072114,0.08259259259259259,5.000000000000001,1666.6666666666667,0.09166666666666667,2
3.3867152473087834,0.08555555555555555,6.111111111111112,1666.6666666666667,0.09166666666666667,2
0.859660906896087,0.08555555555555555,3.8888888888888893,1666.6666666666667,0.09166666666666667,2
23.785449696189737,0.08555555555555555,5.000000000000001,2037.0370370370372,0.09166666666666667,2
6.121737490820864,0.08555555555555555,5.000000000000001,1296.2962962962965,0.09166666666666667,2
6.222212731020338,0.08555555555555555,5.000000000000001,1666.6666666666667,0.10092592592592593,2
0.1746715910877462,0.08555555555555555,5.000000000000001,1666.6666666666667,0.08240740740740742,2
1.050996698709837,0.08654320987654321,3.148148148148149,1790.1234567901236,0.08858024691358025,2
2.972140195731052,0.08654320987654321,3.148148148148149,1543.2098765432102,0.08858024691358025,2
0.4891612957359236,0.0868724279835391,3.2716049382716053,1666.6666666666667,0.09166666666666667,2
0.5184182596305348,0.08621399176954732,3.2716049382716053,1666.6666666666667,0.09166666666666667,2
0.6809361554134985,0.08654320987654321,3.2716049382716053,1707.8189300411525,0.09166666666666667,2
0.6093678203186449,0.08654320987654321,3.2716049382716053,1625.5144032921812,0.09166666666666667,2
0.5264560397561421,0.08654320987654321,3.2716049382716053,1666.6666666666667,0.09269547325102881,2
318.20163635570435,0.065,15.0,500.0,0.225,2
12.776395138865828,0.10166666666666667,15.0,500.0,0.225,2
27440.104242641388,0.028333333333333332,15.0,500.0,0.225,2
649.265014050586,0.065,24.999999999999996,500.0,0.225,2
87.94815216991145,0.065,5.000000000000001,500.0,0.225,2
1052.3870857216034,0.065,15.0,833.3333333333333,0.225,2
0.5192967497495846,0.065,15.0,166.66666666666669,0.225,2
1748.2611256267198,0.065,15.0,500.0,0.3416666666666667,2
11.873550078562921,0.065,15.0,500.0,0.10833333333333335,2
130.6164409077964,0.10166666666666667,15.0,166.66666666666669,0.225,2
7300.904356732456,0.028333333333333332,15.0,166.66666666666669,0.225,2
43.839113392332195,0.065,24.999999999999996,166.66666666666669,0.225,2
30.584349656311385,0.065,5.000000000000001,166.66666666666669,0.225,2
67.2173064794221,0.065,15.0,166.66666666666669,0.3416666666666667,2
28.35766703043524,0.065,15.0,166.66666666666669,0.10833333333333335,2
106.24041301626904,0.10166666666666667,15.0,500.0,0.10833333333333335,2
8730.238730508112,0.028333333333333332,15.0,500.0,0.10833333333333335,2
95.9887081145252,0.065,24.999999999999996,500.0,0.10833333333333335,2
11.205357254665858,0.065,5.000000000000001,500.0,0.10833333333333335,2
27.44437370429354,0.07722222222222223,15.0,166.66666666666669,0.225,2
123.2438329414887,0.05277777777777778,15.0,166.66666666666669,0.225,2
7.3528700339141,0.065,18.333333333333336,166.66666666666669,0.225,2
1.777086488980173,0.065,11.666666666666666,166.66666666666669,0.225,2
47.909466502009714,0.065,15.0,277.77777777777777,0.225,2
44.93334539689195,0.065,15.0,55.55555555555558,0.225,2
9.952815547933378,0.065,15.0,166.66666666666669,0.2638888888888889,2
2.3842742325607977,0.065,15.0,166.66666666666669,0.18611111111111112,2
166.5525772041566,0.10166666666666667,5.000000000000001,500.0,0.10833333333333335,2
3429.736390372651,0.028333333333333332,5.000000000000001,500.0,0.10833333333333335,2
44.378625795732,0.07722222222222223,11.666666666666666,166.66666666666669,0.225,2
63.77017030388544,0.05277777777777778,11.666666666666666,166.66666666666669,0.225,2
21.384654205371422,0.065,11.666666666666666,277.77777777777777,0.225,2
71.06789747349018,0.065,11.666666666666666,55.55555555555558,0.225,2
1.2096956823030864,0.065,11.666666666666666,166.66666666666669,0.2638888888888889,2
12.398742184759135,0.065,11.666666666666666,166.66666666666669,0.18611111111111112,2
2.6638892123885802,0.06907407407407407,15.0,166.66666666666669,0.225,2
12.394011929618166,0.060925925925925925,15.0,166.66666666666669,0.225,2
1.919784374797524,0.065,16.11111111111111,166.66666666666669,0.225,2
0.016712464809031678,0.065,13.88888888888889,166.66666666666669,0.225,2
8.23717619508013,0.065,15.0,203.70370370370372,0.225,2
2.4703301225839533,0.065,15.0,129.62962962962965,0.225,2
2.2893922628419574,0.065,15.0,166.66666666666669,0.23796296296296293,2
0.017486502995545716,0.065,15.0,166.66666666666669,0.21203703703703705,2
0.36300180384432973,0.10166666666666667,24.999999999999996,500.0,0.225,2
48.55964586971598,0.10166666666666667,5.000000000000001,500.0,0.225,2
24.647634599673655,0.07722222222222223,11.666666666666666,166.66666666666669,0.2638888888888889,2
136.2151445964368,0.05277777777777778,11.666666666666666,166.66666666666669,0.2638888888888889,2
74.51930497624056,0.065,11.666666666666666,277.77777777777777,0.2638888888888889,2
57.788979124813736,0.065,11.666666666666666,55.55555555555558,0.2638888888888889,2
4.9526545215821525,0.06907407407407407,13.88888888888889,166.66666666666669,0.225,2
7.569573295891887,0.060925925925925925,13.88888888888889,166.66666666666669,0.225,2
4.698128771103966,0.065,13.88888888888889,203.70370370370372,0.225,2
4.8982593219202055,0.065,13.88888888888889,129.62962962962965,0.225,2
0.7056071038402347,0.065,13.88888888888889,166.66666666666669,0.23796296296296293,2
0.5530752674455436,0.065,13.88888888888889,166.66666666666669,0.21203703703703705,2
200.9155567636564,0.10166666666666667,15.0,166.66666666666669,0.10833333333333335,2
3089.3217446204085,0.028333333333333332,15.0,166.66666666666669,0.10833333333333335,2
0.0244945866610051,0.065,24.999999999999996,166.66666666666669,0.10833333333333335,2
115.18597075571712,0.065,5.000000000000001,166.66666666666669,0.10833333333333335,2
18.92733138613562,0.11388888888888887,24.999999999999996,500.0,0.225,2
22.822755606053377,0.08944444444444444,24.999999999999996,500.0,0.225,2
0.1326275411300402,0.10166666666666667,28.333333333333332,500.0,0.225,2
2.4275597361398003,0.10166666666666667,21.666666666666664,500.0,0.225,2
3.8185512823104193,0.10166666666666667,24.999999999999996,611.1111111111112,0.225,2
10.563782934479807,0.10166666666666667,24.999999999999996,388.8888888888889,0.225,2
5.55720961539819,0.10166666666666667,24.999999999999996,500.0,0.2638888888888889,2
10.509450380938945,0.10166666666666667,24.999999999999996,500.0,0.18611111111111112,2
5.372513702536309,0.06907407407407407,15.0,166.66666666666669,0.21203703703703705,2
6.956976197591892,0.060925925925925925,15.0,166.66666666666669,0.21203703703703705,2
3.7520073477536573,0.065,15.0,203.70370370370372,0.21203703703703705,2
4.778264438041956,0.065,15.0,129.62962962962965,0.21203703703703705,2
0.5969697842166559,0.06635802469135803,13.88888888888889,166.66666666666669,0.225,2
0.792839978962034,0.06364197530864198,13.88888888888889,166.66666666666669,0.225,2
0.08342901322549635,0.065,14.25925925925926,166.66666666666669,0.225,2
0.05169419827193424,0.065,13.518518518518519,166.66666666666669,0.225,2
0.5890884272083028,0.065,13.88888888888889,179.01234567901236,0.225,2
0.5012969306302105,0.065,13.88888888888889,154.32098765432102,0.225,2
0.10511256894382127,0.065,13.88888888888889,166.66666666666669,0.22932098765432102,2
0.06460630986027617,0.065,13.88888888888889,166.66666666666669,0.22067901234567902,2
144.7988761314052,0.10166666666666667,24.999999999999996,166.66666666666669,0.10833333333333335,2
7248.518505750238,0.028333333333333332,24.999999999999996,166.66666666666669,0.10833333333333335,2
0.7553798004332682,0.06635802469135803,15.0,166.66666666666669,0.21203703703703705,2
0.6163781475948444,0.06364197530864198,15.0,166.66666666666669,0.21203703703703705,2
0.03775740170649135,0.065,15.370370370370372,166.66666666666669,0.21203703703703705,2
0.0962218777332392,0.065,14.62962962962963,166.66666666666669,0.21203703703703705,2
0.38850297839685954,0.065,15.0,179.01234567901236,0.21203703703703705,2
0.585172180981693,0.065,15.0,154.32098765432102,0.21203703703703705,2
0.04996962637583221,0.065,15.0,166.66666666666669,0.21635802469135806,2
0.11436842906750654,0.065,15.0,166.66666666666669,0.20771604938271604,2
0.07393222490537704,0.06545267489711934,13.88888888888889,166.66666666666669,0.225,2
0.11363438621114999,0.06454732510288066,13.88888888888889,166.66666666666669,0.225,2
0.027685080135753597,0.065,14.012345679012345,166.66666666666669,0.225,2
0.017039474823081577,0.065,13.765432098765432,166.66666666666669,0.225,2
0.0928526428036393,0.065,13.88888888888889,170.78189300411526,0.225,2
0.057944508053615916,0.065,13.88888888888889,162.5514403292181,0.225,2
0.030844460604262634,0.065,13.88888888888889,166.66666666666669,0.22644032921810703,2
0.017726151252468448,0.065,13.88888888888889,166.66666666666669,0.22355967078189304,2
192.87821431606304,0.10166666666666667,5.000000000000001,166.66666666666669,0.225,2
