LSCO 2601C, x = 22%
T=35 K, B = 45.0 T, theta= -14 to 99, phi = 0
Fixed parameters:
T=0.19,T1multvalue=-0.134,T11multvalue=0.067,mumultvalue=0.805
cost,Tzmultvalue,invtau_iso,strength,spread_xy,spread_z
0.001171486917210995,0.00948278672250658,0.10338855304183762,130.00028323207883,0.5221787335491351,1.0093852559952654
0.001171486917234326,0.00948278672250658,0.10338855304183762,130.00028324698,0.5221787335491351,1.0093852410941042
0.0011712486431764435,0.011120131538914736,0.10338791769019008,130.0002817689828,0.5211877505697733,1.0094082733080403
0.001171248641554627,0.01112014644007593,0.10338791769019008,130.0002817689828,0.5211877505697733,1.0094082733080403
0.0011712486431771597,0.011120131538914736,0.10338793259135128,130.0002817689828,0.5211877505697733,1.0094082733080403
0.0011712486441480456,0.011120131538914736,0.10338791769019008,130.0002817689828,0.5211877654709345,1.0094082733080403
0.0011712486431527832,0.011120131538914736,0.10338791769019008,130.0002817689828,0.5211877505697733,1.0094082882092015
0.0011712486431778625,0.011120131538914736,0.10338791769019008,130.00028178388396,0.5211877505697733,1.0094082733080403
0.001170238278600024,0.01766951080454736,0.10338537628359996,130.00027591659872,0.5172238186523255,1.0095004021637843
0.001170238276929972,0.017669525705708553,0.10338537628359996,130.00027591659872,0.5172238186523255,1.0095004021637843
0.0011702382786008593,0.01766951080454736,0.10338539118476116,130.00027591659872,0.5172238186523255,1.0095004021637843
0.0011702382797261636,0.01766951080454736,0.10338537628359996,130.00027591659872,0.5172238335534867,1.0095004021637843
0.0011702382785687786,0.01766951080454736,0.10338537628359996,130.00027591659872,0.5172238186523255,1.0095004170649455
0.0011702382786016718,0.01766951080454736,0.10338537628359996,130.00027593149989,0.5172238186523255,1.0095004021637843
0.0011657524319698938,0.043867027867077836,0.10337521065723945,130.0002525070624,0.5013680909825347,1.0098689175867608
0.0011657524301680044,0.04386704276823903,0.10337521065723945,130.0002525070624,0.5013680909825347,1.0098689175867608
0.00116575243197156,0.043867027867077836,0.10337522555840065,130.0002525070624,0.5013680909825347,1.0098689175867608
0.001165752433728437,0.043867027867077836,0.10337521065723945,130.0002525070624,0.5013681058836958,1.0098689175867608
0.00116575243190693,0.043867027867077836,0.10337521065723945,130.0002525070624,0.5013680909825347,1.009868932487922
0.0011657524319725445,0.043867027867077836,0.10337521065723945,130.00025252196357,0.5013680909825347,1.0098689175867608
0.0011292034420009236,0.14865709611719977,0.10333454815179739,130.00015886891708,0.43794518030337093,1.0113429792786663
0.0011292034379013873,0.14865711101836096,0.10333454815179739,130.00015886891708,0.43794518030337093,1.0113429792786663
0.0011292034420102783,0.14865709611719977,0.10333456305295859,130.00015886891708,0.43794518030337093,1.0113429792786663
0.001129203448060151,0.14865709611719977,0.10333454815179739,130.00015886891708,0.4379451952045321,1.0113429792786663
0.0011292034418257564,0.14865709611719977,0.10333454815179739,130.00015886891708,0.43794518030337093,1.0113429941798275
0.0011292034420112252,0.14865709611719977,0.10333454815179739,130.00015888381824,0.43794518030337093,1.0113429792786663
0.0014989457223949785,0.5678173691176874,0.10317189813002918,129.99978431633582,0.1842535375867162,1.0172392260462888
0.0014989457644743291,0.5678173840188486,0.10317189813002918,129.99978431633582,0.1842535375867162,1.0172392260462888
0.0014989457219420613,0.5678173691176874,0.10317191303119037,129.99978431633582,0.1842535375867162,1.0172392260462888
0.0014989455237651712,0.5678173691176874,0.10317189813002918,129.99978431633582,0.1842535524878774,1.0172392260462888
0.001498945720953745,0.5678173691176874,0.10317189813002918,129.99978431633582,0.1842535375867162,1.01723924094745
0.0014989457223040592,0.5678173691176874,0.10317189813002918,129.99978433123698,0.1842535375867162,1.0172392260462888
0.001004286929780177,0.31166652531343864,0.1032712943347851,130.00001320720625,0.33928571151576004,1.013636001499284
0.0010042869293355448,0.31166654021459983,0.1032712943347851,130.00001320720625,0.33928571151576004,1.013636001499284
0.0010042869298196586,0.31166652531343864,0.1032713092359463,130.00001320720625,0.33928571151576004,1.013636001499284
0.0010042869497969705,0.31166652531343864,0.1032712943347851,130.00001320720625,0.33928572641692123,1.013636001499284
