LSCO 2601C, x = 22%
T=30 K, B = 45.0 T, theta= -14 to 99, phi = 0
Fixed parameters:
T=0.19,T1multvalue=-0.134,T11multvalue=0.067,mumultvalue=0.805
cost,Tzmultvalue,invtau_iso,strength,spread_xy,spread_z
33192.53980607409,0.055,10.0,500.0,0.175,1.25
4548.539788512091,0.07833333333333332,10.0,500.0,0.175,1.25
457449.15063917974,0.03166666666666667,10.0,500.0,0.175,1.25
35619.848517545855,0.055,16.666666666666664,500.0,0.175,1.25
30812.092192688793,0.055,3.333333333333334,500.0,0.175,1.25
99152.14781043923,0.055,10.0,833.3333333333333,0.175,1.25
2459.645567404143,0.055,10.0,166.66666666666669,0.175,1.25
123761.48413460139,0.055,10.0,500.0,0.2583333333333333,1.25
2979.1878195611757,0.055,10.0,500.0,0.09166666666666667,1.25
35711.81212390909,0.055,10.0,500.0,0.175,1.7499999999999998
25579.90264875657,0.055,10.0,500.0,0.175,0.75
55.46347991411834,0.07833333333333332,10.0,166.66666666666669,0.175,1.25
53428.82891839582,0.03166666666666667,10.0,166.66666666666669,0.175,1.25
3098.130947149603,0.055,16.666666666666664,166.66666666666669,0.175,1.25
1878.5428696991955,0.055,3.333333333333334,166.66666666666669,0.175,1.25
11025.177238643026,0.055,10.0,166.66666666666669,0.2583333333333333,1.25
46.89169008729789,0.055,10.0,166.66666666666669,0.09166666666666667,1.25
2690.4526911048997,0.055,10.0,166.66666666666669,0.175,1.7499999999999998
1774.9178612033938,0.055,10.0,166.66666666666669,0.175,0.75
136.41287783259787,0.07833333333333332,10.0,166.66666666666669,0.09166666666666667,1.25
6795.326966205004,0.03166666666666667,10.0,166.66666666666669,0.09166666666666667,1.25
154.13778318240895,0.055,16.666666666666664,166.66666666666669,0.09166666666666667,1.25
1.3713359699810415,0.055,3.333333333333334,166.66666666666669,0.09166666666666667,1.25
59.36609717218194,0.055,10.0,166.66666666666669,0.09166666666666667,1.7499999999999998
16.342559970100535,0.055,10.0,166.66666666666669,0.09166666666666667,0.75
205.37370387786225,0.07833333333333332,3.333333333333334,166.66666666666669,0.09166666666666667,1.25
4116.3610321873875,0.03166666666666667,3.333333333333334,166.66666666666669,0.09166666666666667,1.25
4.009463080588721,0.055,3.333333333333334,166.66666666666669,0.09166666666666667,1.7499999999999998
2.480144623306546,0.055,3.333333333333334,166.66666666666669,0.09166666666666667,0.75
243.19542246442663,0.07833333333333332,3.333333333333334,166.66666666666669,0.09166666666666667,0.75
3085.6884194444233,0.03166666666666667,3.333333333333334,166.66666666666669,0.09166666666666667,0.75
35.876752651066155,0.06277777777777778,3.333333333333334,166.66666666666669,0.09166666666666667,1.25
148.941320819623,0.04722222222222222,3.333333333333334,166.66666666666669,0.09166666666666667,1.25
9.453079442189445,0.055,5.555555555555555,166.66666666666669,0.09166666666666667,1.25
0.6139008804932934,0.055,1.1111111111111116,166.66666666666669,0.09166666666666667,1.25
282.07701098092497,0.055,3.333333333333334,277.77777777777777,0.09166666666666667,1.25
207.2097015616521,0.055,3.333333333333334,55.55555555555558,0.09166666666666667,1.25
161.99767679380923,0.055,3.333333333333334,166.66666666666669,0.11944444444444445,1.25
68.17632919116957,0.055,3.333333333333334,166.66666666666669,0.0638888888888889,1.25
