LSCO 2601C, x = 22%
T=35 K, B = 45.0 T, theta= -14 to 99, phi = 0
Fixed parameters:
T=0.19,T1multvalue=-0.134,T11multvalue=0.067,mumultvalue=0.805
cost,Tzmultvalue,invtau_iso,strength,spread
0.0009579277171247609,0.02551806279377742,0.1014023666498029,130.00012478952917,0.29509698354695213
0.0009579277133190066,0.025518077694938614,0.1014023666498029,130.00012478952917,0.29509698354695213
0.0026932912352980115,0.0535,0.1,130.0,0.1
0.0026932916886069215,0.05350001490116119,0.1,130.0,0.1
0.002693291214101207,0.0535,0.1000000149011612,130.0,0.1
0.002693291233292196,0.0535,0.1,130.00000001490116,0.1
0.002693288105051605,0.0535,0.1,130.0,0.1000000149011612
0.0010104474954858683,0.023078954012831672,0.10142249348573387,130.00013460800983,0.31006728039355946
0.0010104474881113513,0.023078968913992866,0.10142249348573387,130.00013460800983,0.31006728039355946
0.001010447495546722,0.023078954012831672,0.10142250838689507,130.00013460800983,0.31006728039355946
0.001010447495515554,0.023078954012831672,0.10142249348573387,130.000134622911,0.31006728039355946
0.0010104475407477975,0.023078954012831672,0.10142249348573387,130.00013460800983,0.31006729529472066
0.001000884620200493,0.02356677576902082,0.10141846811854768,130.0001326443137,0.307073221024238
0.001000884613404317,0.023566790670182015,0.10141846811854768,130.0001326443137,0.307073221024238
0.0010008846202656674,0.02356677576902082,0.10141848301970888,130.0001326443137,0.307073221024238
0.0010008846202313737,0.02356677576902082,0.10141846811854768,130.00013265921487,0.307073221024238
0.0010008846678257917,0.02356677576902082,0.10141846811854768,130.0001326443137,0.3070732359253992
0.0009579277171247609,0.02551806279377742,0.1014023666498029,130.00012478952917,0.29509698354695213
0.0009579277133190066,0.025518077694938614,0.1014023666498029,130.00012478952917,0.29509698354695213
0.0009579277172094684,0.02551806279377742,0.1014023815509641,130.00012478952917,0.29509698354695213
0.0009579277171606387,0.02551806279377742,0.1014023666498029,130.00012480443033,0.29509698354695213
0.0009579277747747441,0.02551806279377742,0.1014023666498029,130.00012478952917,0.2950969984481133
0.0007099991405874624,0.03332321089280382,0.1013379607748238,130.00009337039103,0.24719203363780856
0.00070999915918366,0.03332322579396502,0.1013379607748238,130.00009337039103,0.24719203363780856
0.8553256611530019,0.0535,0.1,130.0,0.1
0.8553257493337254,0.05350001490116119,0.1,130.0,0.1
0.8553256501254146,0.0535,0.1000000149011612,130.0,0.1
0.8553256601283612,0.0535,0.1,130.00000001490116,0.1
0.8553241902292875,0.0535,0.1,130.0,0.1000000149011612
0.5255307967636532,0.006938490316610833,0.10755823609794456,130.00070228202839,1.1081614795037993
0.5255307967583029,0.0069384754154496395,0.10755823609794456,130.00070228202839,1.1081614795037993
0.5255307967636366,0.006938490316610833,0.10755825099910575,130.00070228202839,1.1081614795037993
0.5255307967636544,0.006938490316610833,0.10755823609794456,130.00070229692955,1.1081614795037993
0.5255307967633646,0.006938490316610833,0.10755823609794456,130.00070228202839,1.1081614944049605
0.5255306694279605,0.006579566287315016,0.10755936955376,130.00070220154646,1.108182967679091
0.5255306694227807,0.006579551386153822,0.10755936955376,130.00070220154646,1.108182967679091
0.5255306694279709,0.006579566287315016,0.10755938445492119,130.00070220154646,1.108182967679091
0.5255306694279366,0.006579566287315016,0.10755936955376,130.00070221644762,1.108182967679091
0.5255306694276874,0.006579566287315016,0.10755936955376,130.00070220154646,1.1081829825802523
0.5255302054303355,0.005143870170131746,0.10756390337702174,130.0007018796188,1.1082689203802585
0.5255302054259486,0.0051438552689705526,0.10756390337702174,130.0007018796188,1.1082689203802585
0.52553020543034,0.005143870170131746,0.10756391827818293,130.0007018796188,1.1082689203802585
0.5255302054303225,0.005143870170131746,0.10756390337702174,130.00070189451995,1.1082689203802585
0.5255302054300537,0.005143870170131746,0.10756390337702174,130.0007018796188,1.1082689352814197
0.5255294291255089,0.0011019614509593344,0.10757325056439579,130.00070354518928,1.1085110110935115
0.5255294291244157,0.0011019465497981405,0.10757325056439579,130.00070354518928,1.1085110110935115
0.0026932912352980115,0.0535,0.1,130.0,0.1
0.0026932916886069215,0.05350001490116119,0.1,130.0,0.1
0.002693291214101207,0.0535,0.1000000149011612,130.0,0.1
0.002693291233292196,0.0535,0.1,130.00000001490116,0.1
0.0019527857709390616,0.023078954012831672,0.10142249348573387,130.00013460800983,0.1
0.0019527860774386893,0.023078968913992866,0.10142249348573387,130.00013460800983,0.1
0.001952785753370747,0.023078954012831672,0.10142250838689507,130.00013460800983,0.1
0.0019527857692453957,0.023078954012831672,0.10142249348573387,130.000134622911,0.1
0.0023320623667800974,0.04051323017119588,0.10506738942518089,130.00048599139825,0.1
