LSCO 2601C, x = 22%
T=25 K, B = 45 T, theta= -14 to 70
Fixed parameters:
T=0.19,T1multvalue=-0.134,T11multvalue=0.067,mumultvalue=0.805
cost,Tzmultvalue,invtau_iso,invtau_aniso
10.624341796296374,0.07941809516397977,14.04683404951196,189.85506941378708
10.624341881708602,0.07941809516397977,14.04683406441312,189.85506941378708
10.624341809062809,0.07941809516397977,14.04683404951196,189.85506942868824
5.52838402863749,0.07941809516397977,13.047930578398047,189.7057648411961
5.528384091744446,0.07941809516397977,13.047930593299208,189.7057648411961
5.528384037703319,0.07941809516397977,13.047930578398047,189.70576485609726
0.021096962769436525,0.07941809516397977,10.65722894846866,189.42777733289336
0.021096965161083232,0.07941809516397977,10.657228963369821,189.42777733289336
0.021096963116439077,0.07941809516397977,10.65722894846866,189.42777734779452
0.014270493462351916,0.07941809516397977,10.563073977525026,189.41659143945404
0.014270493185317357,0.07941809516397977,10.563073992426187,189.41659143945404
0.014270493469231958,0.07941809516397977,10.563073977525026,189.4165914543552
0.014174047200240056,0.07941809516397977,10.573028607417156,189.41494934611873
0.014174047196472531,0.07941809516397977,10.573028622318317,189.41494934611873
0.014174047241771959,0.07941809516397977,10.573028607417156,189.4149493610199
0.014165752504563848,0.07941809516397977,10.573790519466295,189.41199129799932
0.014165752511626129,0.07941809516397977,10.573790534367456,189.41199129799932
0.014165752547449855,0.07941809516397977,10.573790519466295,189.41199131290048
0.014135421417012095,0.07941809516397977,10.57683816766285,189.40015910552168
0.014135421467378149,0.07941809516397977,10.57683818256401,189.40015910552168
0.014135421465315445,0.07941809516397977,10.57683816766285,189.40015912042284
0.014060564331284251,0.07941809516397977,10.582409017044737,189.37028061579636
0.014060564431395967,0.07941809516397977,10.582409031945899,189.37028061579636
0.014060564385705694,0.07941809516397977,10.582409017044737,189.37028063069752
0.01382410365063242,0.07941809516397977,10.60469241457229,189.25076665689502
0.013824103948865085,0.07941809516397977,10.60469242947345,189.25076665689502
0.013824103729476369,0.07941809516397977,10.60469241457229,189.25076667179619
0.013284514209518556,0.07941809516397977,10.650847674692324,188.95732906364157
0.013284514750661044,0.07941809516397977,10.650847689593485,188.95732906364157
0.013284514317578138,0.07941809516397977,10.650847674692324,188.95732907854273
0.012317431406181915,0.07941809516397977,10.728511234515057,188.41809987590972
0.012317432181861777,0.07941809516397977,10.728511249416218,188.41809987590972
0.012317431541358191,0.07941809516397977,10.728511234515057,188.41809989081088
0.01058701915740217,0.07941809516397977,10.866100937673922,187.41322614940742
0.010587020135314557,0.07941809516397977,10.866100952575083,187.41322614940742
0.01058701931388433,0.07941809516397977,10.866100937673922,187.41322616430858
0.007633795957010718,0.07941809516397977,11.12415797900048,185.46768049645857
0.007633796976444507,0.07941809516397977,11.12415799390164,185.46768049645857
0.007633796111007687,0.07941809516397977,11.12415797900048,185.46768051135973
0.004101683634232311,0.07941809516397977,11.664491336319939,181.3135265405221
0.0041016839821660794,0.07941809516397977,11.6644913512211,181.3135265405221
0.004101683682408739,0.07941809516397977,11.664491336319939,181.31352655542327
0.004015696646101585,0.07941809516397977,11.733299765458323,180.76224473002952
0.0040156967878957756,0.07941809516397977,11.733299780359484,180.76224473002952
0.004015696663636478,0.07941809516397977,11.733299765458323,180.76224474493068
0.003984916213815436,0.07941809516397977,11.709498873629858,180.9253003174175
0.003984916331459135,0.07941809516397977,11.70949888853102,180.9253003174175
0.003984916228528793,0.07941809516397977,11.709498873629858,180.92530033231867
0.00394348511728389,0.07941809516397977,11.660889226167246,181.25099873009287
0.003943485156439545,0.07941809516397977,11.660889241068407,181.25099873009287
0.003943485122208871,0.07941809516397977,11.660889226167246,181.25099874499404
0.003938955906113633,0.07941809516397977,11.63825766058058,181.4018943398923
0.003938955904460811,0.07941809516397977,11.638257675481741,181.4018943398923
0.0039389559059254285,0.07941809516397977,11.63825766058058,181.40189435479346
0.003938937049036169,0.07941809516397977,11.63986687095777,181.39081265472686
0.0039389370490892405,0.07941809516397977,11.63986688585893,181.39081265472686
0.0039389370490428574,0.07941809516397977,11.63986687095777,181.39081266962802
0.020134419526459904,0.07941809516397977,11.452570147038662,181.74648016909964
0.02013441602324731,0.07941809516397977,11.452570161939823,181.74648016909964
0.020134419045764497,0.07941809516397977,11.452570147038662,181.7464801840008
0.012687086465745418,0.07941809516397977,11.687666764640474,181.77873909179948
0.012687089021232101,0.07941809516397977,11.687666779541635,181.77873909179948
0.012687086822894962,0.07941809516397977,11.687666764640474,181.77873910670064
0.004121716815353998,0.07941809516397977,11.601627308726059,181.76671439445292
0.004121717167087915,0.07941809516397977,11.60162732362722,181.76671439445292
0.004121716865559045,0.07941809516397977,11.601627308726059,181.76671440935408
0.003956990685321672,0.07941809516397977,11.587899463040932,181.76471430175297
0.0039569906836373955,0.07941809516397977,11.587899477942093,181.76471430175297
0.003956990686535328,0.07941809516397977,11.587899463040932,181.76471431665414
0.003956978531153242,0.07941809516397977,11.587970066809644,181.76462737651974
0.003956978530947701,0.07941809516397977,11.587970081710806,181.76462737651974
0.003956978532571251,0.07941809516397977,11.587970066809644,181.7646273914209
0.003956956945274734,0.07941809516397977,11.588063041029462,181.7643828543468
0.00395695694656162,0.07941809516397977,11.588063055930624,181.7643828543468
0.003956956946898601,0.07941809516397977,11.588063041029462,181.76438286924795
0.003956917130063423,0.07941809516397977,11.588200068695125,181.76387414206764
0.003956917133030852,0.07941809516397977,11.588200083596286,181.76387414206764
0.003956917131918171,0.07941809516397977,11.588200068695125,181.7638741569688
0.00395684286173515,0.07941809516397977,11.5884233119233,181.76287081979382
0.003956842866830471,0.07941809516397977,11.588423326824461,181.76287081979382
0.003956842863880643,0.07941809516397977,11.5884233119233,181.76287083469498
0.003956704634454286,0.07941809516397977,11.58881034211273,181.76090971091148
0.003956704642462905,0.07941809516397977,11.588810357013891,181.76090971091148
0.003956704636995529,0.07941809516397977,11.58881034211273,181.76090972581264
0.003956450541821798,0.07941809516397977,11.58950659324154,181.7570782402813
0.003956450554008874,0.07941809516397977,11.5895066081427,181.7570782402813
0.003956450544926944,0.07941809516397977,11.58950659324154,181.75707825518245
0.003955994331823922,0.07941809516397977,11.590785233246061,181.74959673816767
0.0039559943501244876,0.07941809516397977,11.590785248147222,181.74959673816767
0.003955994335746389,0.07941809516397977,11.590785233246061,181.74959675306883
0.003955204316235585,0.07941809516397977,11.593149495942534,181.7350652154444
0.003955204343391569,0.07941809516397977,11.593149510843695,181.7350652154444
0.003955204321328725,0.07941809516397977,11.593149495942534,181.73506523034555
0.003953902373020847,0.07941809516397977,11.597464610486801,181.70738859253825
0.003953902412269445,0.07941809516397977,11.597464625387962,181.70738859253825
0.003953902379683152,0.07941809516397977,11.597464610486801,181.7073886074394
0.003951855177124063,0.07941809516397977,11.604947684764472,181.65742253107473
0.003951855230358868,0.07941809516397977,11.604947699665633,181.65742253107473
0.0039518551855342865,0.07941809516397977,11.604947684764472,181.6574225459759
0.003948707092983495,0.07941809516397977,11.616655534190087,181.57598755406224
0.003948707156469745,0.07941809516397977,11.616655549091249,181.57598755406224
0.003948707102507239,0.07941809516397977,11.616655534190087,181.5759875689634
0.00394439008050753,0.07941809516397977,11.631665071102846,181.4667923413432
0.003944390139960514,0.07941809516397977,11.631665086004007,181.4667923413432
0.003944390089060919,0.07941809516397977,11.631665071102846,181.46679235624435
0.0039405510247399215,0.07941809516397977,11.643442212509582,181.37494171548423
0.003940551059141534,0.07941809516397977,11.643442227410743,181.37494171548423
0.003940551029465059,0.07941809516397977,11.643442212509582,181.3749417303854
