LSCO 2601C, x = 22%
T=50 K, B = 41.5 T, theta= -14 to 99, phi = 30
Fixed parameters:
T=0.19,T1multvalue=-0.134,T11multvalue=0.067,mumultvalue=0.805
cost,Tzmultvalue,invtau_iso,invtau_aniso
10.74095030633214,0.07966931585934785,14.400299362029946,189.88379903665376
10.740950245862912,0.07966931585934785,14.400299376931107,189.88379903665376
10.740950297390594,0.07966931585934785,14.400299362029946,189.88379905155492
7.029573130314597,0.07966931585934785,15.399435201473572,190.03154061624218
7.0295730823580564,0.07966931585934785,15.399435216374734,190.03154061624218
7.029573122971398,0.07966931585934785,15.399435201473572,190.03154063114334
1.5991939763143301,0.07966931585934785,17.670070381830676,190.4158317599665
1.599193954326927,0.07966931585934785,17.670070396731838,190.4158317599665
1.5991939727007793,0.07966931585934785,17.670070381830676,190.41583177486766
0.015428194850547378,0.07966931585934785,19.594839853949086,190.77227906596565
0.015428192770506503,0.07966931585934785,19.594839868850247,190.77227906596565
0.015428194489778346,0.07966931585934785,19.594839853949086,190.7722790808668
0.0003049610633807553,0.07966931585934785,19.79609156522178,190.8109547584314
0.0003049609736655175,0.07966931585934785,19.79609158012294,190.8109547584314
0.0003049610471564649,0.07966931585934785,19.79609156522178,190.81095477333255
0.00027654737797674006,0.07966931585934785,19.80516835075748,190.81274573580475
0.0002765473777246792,0.07966931585934785,19.80516836565864,190.81274573580475
0.0002765473773228465,0.07966931585934785,19.80516835075748,190.81274575070591
0.0002765452754384435,0.07966931585934785,19.805198825122368,190.81279279159568
0.0002765452755548739,0.07966931585934785,19.80519884002353,190.81279279159568
0.0002765452748487448,0.07966931585934785,19.805198825122368,190.81279280649684
0.000276541515131525,0.07966931585934785,19.805218514870887,190.81290400027717
0.0002765415156199,0.07966931585934785,19.80521852977205,190.81290400027717
0.0002765415146065795,0.07966931585934785,19.805218514870887,190.81290401517833
0.0002765345541215876,0.07966931585934785,19.80522457460441,190.81312525365266
0.0002765345550346646,0.07966931585934785,19.80522458950557,190.81312525365266
0.0002765345536706038,0.07966931585934785,19.80522457460441,190.81312526855382
0.0002765215377030964,0.07966931585934785,19.80520704712563,190.8135543708053
0.0002765215391609097,0.07966931585934785,19.805207062026792,190.8135543708053
0.00027652153734694835,0.07966931585934785,19.80520704712563,190.81355438570645
0.00027649725908890577,0.07966931585934785,19.80514152412734,190.81438626752126
0.0002764972613021186,0.07966931585934785,19.8051415390285,190.81438626752126
0.00027649725886435677,0.07966931585934785,19.80514152412734,190.81438628242242
0.0002764524877688073,0.07966931585934785,19.804975383037103,190.8160032378788
0.0002764524910808904,0.07966931585934785,19.804975397938264,190.8160032378788
0.00027645248773575126,0.07966931585934785,19.804975383037103,190.81600325277995
0.00027637156232803806,0.07966931585934785,19.804599882654692,190.81914770939866
0.000276371567277645,0.07966931585934785,19.804599897555853,190.81914770939866
0.00027637156258057194,0.07966931585934785,19.804599882654692,190.81914772429982
0.00027622930627778245,0.07966931585934785,19.80379736210061,190.82523116062623
0.000276229313670674,0.07966931585934785,19.80379737700177,190.82523116062623
0.000276229306956486,0.07966931585934785,19.80379736210061,190.8252311755274
0.0002759868892073775,0.07966931585934785,19.80215642934501,190.83679627089472
0.0002759869001458009,0.07966931585934785,19.802156444246172,190.83679627089472
0.0002759868905048623,0.07966931585934785,19.80215642934501,190.83679628579588
0.0002755808907385548,0.07966931585934785,19.798980690267477,190.85794545205144
0.00027558090649062387,0.07966931585934785,19.79898070516864,190.85794545205144
0.0002755808928766779,0.07966931585934785,19.798980690267477,190.8579454669526
0.0002748918412619549,0.07966931585934785,19.79323438835715,190.8945642275024
0.00027489186297711504,0.07966931585934785,19.79323440325831,190.8945642275024
0.00027489184444237907,0.07966931585934785,19.79323438835715,190.89456424240356
0.0002736864908851563,0.07966931585934785,19.783289856953843,190.95594172099226
0.000273686519576953,0.07966931585934785,19.783289871855004,190.95594172099226
0.0002736864952863478,0.07966931585934785,19.783289856953843,190.95594173589342
0.0002715270817029501,0.07966931585934785,19.766097676987243,191.0597756648202
