LSCO 2601C, x = 22%
T=20 K, B = 41.5 T, theta= -14 to 45, phi = 30
Fixed parameters:
T=0.19,T1multvalue=-0.134,T11multvalue=0.067,mumultvalue=0.805
cost,Tzmultvalue,invtau_iso,invtau_aniso
1.6252607116839233,0.07966931585934785,12.32748079365468,178.80594558258593
1.6252607363691507,0.07966931585934785,12.32748080855584,178.80594558258593
1.625260715144307,0.07966931585934785,12.32748079365468,178.8059455974871
0.361204628136494,0.07966931585934785,11.327260413905684,178.66573434218498
0.3612046401877972,0.07966931585934785,11.327260428806845,178.66573434218498
0.3612046297366532,0.07966931585934785,11.327260413905684,178.66573435708614
0.004771815483171763,0.07966931585934785,10.37337522358046,178.54370277861187
0.004771814133538345,0.07966931585934785,10.373375238481621,178.54370277861187
0.004771815315554188,0.07966931585934785,10.37337522358046,178.54370279351303
0.0005919566678770324,0.07966931585934785,10.46944013102826,178.5552937388644
0.0005919567369726994,0.07966931585934785,10.469440145929422,178.5552937388644
0.0005919566779472708,0.07966931585934785,10.46944013102826,178.55529375376557
0.000580820557798372,0.07966931585934785,10.464761848239,178.55463428602067
0.0005808205580213066,0.07966931585934785,10.464761863140161,178.55463428602067
0.0005808205591923815,0.07966931585934785,10.464761848239,178.55463430092183
0.0005808118912036689,0.07966931585934785,10.464745224127718,178.5545400876251
0.0005808118910145212,0.07966931585934785,10.464745239028879,178.5545400876251
0.0005808118925456523,0.07966931585934785,10.464745224127718,178.55454010252626
0.0005807851120943675,0.07966931585934785,10.464678727682589,178.55416329404275
0.0005807851102564023,0.07966931585934785,10.46467874258375,178.55416329404275
0.000580785113228141,0.07966931585934785,10.464678727682589,178.5541633089439
0.0005807186993497644,0.07966931585934785,10.464691557821148,178.55324305144404
0.000580718696020841,0.07966931585934785,10.464691572722309,178.55324305144404
0.0005807187002946497,0.07966931585934785,10.464691557821148,178.5532430663452
0.0005805907550137128,0.07966931585934785,10.464798621970381,178.55150459881156
0.0005805907500663739,0.07966931585934785,10.464798636871542,178.55150459881156
0.0005805907557523723,0.07966931585934785,10.464798621970381,178.55150461371272
0.0005802031875216452,0.07966931585934785,10.465226878567316,178.5445507882817
0.0005802031761009121,0.07966931585934785,10.465226893468477,178.5445507882817
0.0005802031874358269,0.07966931585934785,10.465226878567316,178.54455080318286
0.0005793396775055594,0.07966931585934785,10.466708828128162,178.52814558856113
0.0005793396576353097,0.07966931585934785,10.466708843029323,178.52814558856113
0.0005793396763333401,0.07966931585934785,10.466708828128162,178.5281456034623
0.0005777991094503721,0.07966931585934785,10.46968591964064,178.49985429200018
0.0005777990810969978,0.07966931585934785,10.4696859345418,178.49985429200018
0.0005777991071707419,0.07966931585934785,10.46968591964064,178.49985430690134
0.000575000094882087,0.07966931585934785,10.475330221189788,178.44999385140216
0.0005750000572942373,0.07966931585934785,10.475330236090949,178.44999385140216
0.0005750000913698344,0.07966931585934785,10.475330221189788,178.44999386630332
0.0005699838643445366,0.07966931585934785,10.486051735544644,178.35924087750422
0.0005699838163038063,0.07966931585934785,10.486051750445805,178.35924087750422
0.0005699838593874731,0.07966931585934785,10.486051735544644,178.35924089240538
0.0005614737186944428,0.07966931585934785,10.506640402099112,178.1901681385476
0.0005614736595979386,0.07966931585934785,10.506640417000273,178.1901681385476
0.0005614737121040827,0.07966931585934785,10.506640402099112,178.19016815344875
0.0005491392463776863,0.07966931585934785,10.546465423579809,177.8719213063888
0.0005491391801881484,0.07966931585934785,10.54646543848097,177.8719213063888
0.000549139238444572,0.07966931585934785,10.546465423579809,177.87192132128996
0.0005403616660100913,0.07966931585934785,10.581160241003268,177.6057499126524
0.0005403616119321521,0.07966931585934785,10.581160255904429,177.6057499126524
0.0005403616592530296,0.07966931585934785,10.581160241003268,177.60574992755357
0.0005345973642621239,0.07966931585934785,10.601637017781714,177.46092747524156
0.0005345973387976556,0.07966931585934785,10.601637032682875,177.46092747524156
0.0005345973609627168,0.07966931585934785,10.601637017781714,177.46092749014272
0.0005330950428102407,0.07966931585934785,10.603007841611447,177.46219366024826
