LSCO 2511A, x = 24%
T=35 K, B = 45.0 T, theta= -14 to 99, phi = 0 and 45
Fixed parameters:
T=0.19,T1multvalue=-0.132,T11multvalue=0.066
cost,Tzmultvalue,invtau_iso,strength,spread_xy,n
0.0755922304482974,0.07923269529579888,15.448737809202544,9.218302798224329,0.14625518207122723,3.9
19955887.016677387,0.07930101607819857,3.0035076859454843,969.471028502989,0.32494052750140257,2.3720623363059232
2332656.362925266,0.0703609920004868,8.950902425924276,257.9577073619987,0.3206494109190268,2.103618506044201
978460.214240978,0.06078112512739522,5.428653905607527,732.4375986631927,0.14025701025979753,2.2344530658667874
12212944.016459895,0.06320942944779243,28.513259883412402,496.83219202831543,0.3810647228797547,2.0061294589121137
32694861.415237956,0.06224362571280558,13.875577836886958,819.8462839879346,0.2141861206929991,3.5674541224933187
0.0755922304482974,0.07923269529579888,15.448737809202544,9.218302798224329,0.14625518207122723,3.9
426017.65387871466,0.07682633896404976,3.182061402452895,161.84306502604164,0.20920473946324625,2.4907982591429825
16711229.823422842,0.060448444208062724,3.6447194504540885,546.0807577712724,0.21577402492343062,3.680763327476617
618863.0500038308,0.06977413364414554,14.327881962341166,129.16377637230102,0.27851133878687623,2.7800341528536627
8201.98956947363,0.06143156727420072,24.00414183568114,33.568048459547924,0.13508863837301913,2.106519834554474
11401046.765068566,0.07468520630141844,7.406163590939525,698.8187996264461,0.22181458053592176,3.578049352123698
6238476.400817878,0.06701402356999256,13.024444554888714,379.6718979794579,0.3635693217475068,3.14583715540384
9268105.655289065,0.07951169417845769,18.994281609863304,717.9073144454304,0.22713683392081987,3.0020863447246198
3636456.9778028345,0.06556487851089622,11.930401805663436,263.2052423632278,0.32031824788580315,3.8475271149071695
33169446.8374544,0.06834580173968993,24.985629933290323,918.7332015301188,0.3725736932588313,3.181401345380406
97525.54177296284,0.06117738065319206,4.837017664009995,109.31661998334573,0.15518330630059696,2.3275632837119464
2803.664820242946,0.07379717005152185,4.56086640916755,801.4959841942232,0.12418173816936767,3.3922628975837927
13805743.17078837,0.07203481026697023,17.09820182665056,659.150744726419,0.34185224409556786,2.3932992453142536
3691192.3829094716,0.06387848318164414,16.08480916410665,828.1452237099181,0.15381267986898733,2.432874359123166
2188555.2834673785,0.06597393801670012,21.242112258030687,208.5937729755385,0.2870295505701049,3.225303653407641
9205467.6102966,0.06476416559634572,28.61539104524676,424.15187524321504,0.265562098956905,2.0610590467824625
171.31532100377666,0.07435672417784314,12.533779491903152,76.44340318417295,0.06746228882573962,2.0091523845606756
2121410.4596575145,0.07892281482751662,25.212396924586855,314.63710620071936,0.2734345436490349,2.2533286270637047
2.4473643828006875,0.07306283375597128,11.023573395053663,19.622151535437126,0.11251944766718801,2.450072443054263
18851282.18518927,0.06863734555576759,13.73326567058444,728.5968264135145,0.2324434844071454,2.830752811221466
25020857.702214267,0.06781222686316422,10.534070999081147,752.2688008484192,0.31445239467432073,2.9061684974741593
0.05107211301756795,0.0719237458162457,22.258123530491872,382.684990380374,0.0778719421685371,3.9299660096425857
487350.5637251144,0.06892607871591733,16.425674461434838,192.35149068974613,0.17032796367865954,2.123208901449738
565366.9537696317,0.07678158798820058,6.796096364825642,151.8256433068845,0.3297455482988778,3.5477936025916064
12935261.527836721,0.06314736030865353,8.530652868105307,470.4266405937013,0.29193639425020373,2.209071796245654
5429957.846958442,0.07501911038632544,17.91892668058527,442.1565327945277,0.3458240617835087,3.4502618104347778
60873.76744122866,0.0709421444661628,26.575230962743557,42.626551649374335,0.24885150467969133,3.678805151040335
297.1266982237739,0.0763340739690745,2.1970048259965633,331.19544371338145,0.08621159995856706,3.3359357688757805
39563622.01896745,0.06666184853200052,20.722128002604997,960.2868119613074,0.38099561872422816,3.245265767888113
672.0767955610527,0.07154823581500673,0.03568966450204947,674.3182743019781,0.05966748283218945,3.293746088338101
10071526.16707723,0.06432513897193873,1.5945055673583006,639.1017819068807,0.18525248887979662,2.5648411360947803
5832271.685266432,0.0756299001258955,6.056343805336699,572.1793612939255,0.2037218188403067,3.9690613241618644
9126407.551857386,0.06486398984728212,21.903038455785648,782.46195637961,0.16719386996013869,2.1805150555492125
38293058.503601715,0.06722399736413927,25.804167712205615,926.5751290294186,0.3575394619343222,3.5147104752081537
150191.39183359023,0.06014856944234337,22.932014696375923,778.2508444392698,0.13319482564680235,2.9557880864201156
3516640.4803900337,0.07811417899929055,29.172355756317657,521.0003777288543,0.1947524101675555,3.043570913915204
401.5141869205992,0.0707666692209721,23.45148839371737,517.4260800858184,0.08489096519160694,2.603313473349988
11786383.447883826,0.06920541980450676,27.661435263443778,588.9856093020609,0.39936809451194627,3.097230597257357
4417067.094176196,0.07524512931394148,5.966875817200512,403.68982665910164,0.306703340027102,2.5261997095676305
5031808.40066296,0.061796119428281934,2.482383111585092,294.5747082141206,0.3916422067777029,3.772266462725778
201433.8167512287,0.07244866625390864,27.590338960839354,83.65273272141161,0.3655424412819258,2.6883147948444797
277.2570167452953,0.06255389420207955,10.136901511282005,224.35475949657126,0.05200102474387547,3.4088705299407502
378.3313891772973,0.07740227832864974,19.301792203192633,981.4062580549537,0.09437130279381481,2.9825486015184075
50156.56895685317,0.07867177774381649,9.0151732297631,850.3443246620469,0.14450752309727422,3.72234608914415
789683.6151497271,0.07018669327354782,0.9816285135071077,241.02711598104406,0.18016816727683244,2.663085161127513
22089372.277728822,0.06227615481643188,20.2681674405237,604.7796039426049,0.25456057088116757,2.8690588401605956
1401.7627389961526,0.06335308320249697,7.821469853983943,499.78382241110734,0.10123508670306847,2.3052112218067213
15824128.379989564,0.07990359894617581,18.390304805362568,873.6721517259155,0.336326473990605,2.7511286106865853
860.3982377657348,0.0735448657544498,14.660821101301737,342.0093863770359,0.11341640680615546,3.90368462861421
19528636.552777067,0.07799925404845469,15.325283296749566,889.2503039643227,0.29505870033014225,3.6333508538266566
6982884.849341029,0.06710912274292151,21.439383975190648,382.684990380374,0.3082183185569933,3.5172075365651954
92781.88721633874,0.07136181189218427,3.182061402452895,65.62019450355257,0.20920473946324625,3.6270924158217195
4908.480469336644,0.060448444208062724,18.14248539491717,121.32493836929626,0.10943020560337754,2.190978148099027
470843.9726104102,0.0730143695490069,14.260249014593306,129.16377637230102,0.36987343036544473,3.298055875994201
4557691.662171122,0.07423418258256724,22.81115485509403,524.4975360659763,0.19571415588035557,3.6994792515428387
3222548.8785527768,0.0726000025870772,14.172685846794087,325.6201493654701,0.37400050331606133,3.8711706477778836
774260.1834398797,0.0698272212834283,13.374735790612064,148.09788252730436,0.3635693217475068,3.2585048311801286
1929010.1490095877,0.07404941663058544,16.04886530336342,500.782334861546,0.17313144534779837,3.0020863447246198
2015473.7516024515,0.06705540669601738,16.1380553115658,248.27396699027227,0.20894111343550292,3.608482898257602
104.21913796081492,0.0755206108819888,22.212255076240627,512.5444752396969,0.05945581960572649,3.618109635431629
3860777.2377985353,0.07715821124781744,18.914095207467074,410.883430810439,0.25600380117645916,2.3275632837119464
25793.43159607977,0.06185388085467992,4.56086640916755,144.25866918988237,0.14999413633625935,3.5687066015065136
176.43794619170495,0.07457294805027251,14.478303787556085,659.150744726419,0.09838392146632627,3.370391380973346
163.3749824981092,0.06483234662915284,8.075443371189088,443.4219379794319,0.07298634215839647,3.6837658426593247
621427.7675055463,0.06571097541459336,26.23574868080786,208.5937729755385,0.17409246242538767,3.225303653407641
6007227.498730756,0.07429908612894578,21.350498368873605,459.65074562611403,0.2936218476763716,2.0610590467824625
190.2882737498888,0.07435672417784314,13.408405245431748,443.5022633960803,0.06746228882573962,3.398978383736554
2509.5957024185727,0.07195338779366295,17.723879453097467,185.60990529175092,0.12303160939939216,3.9032715579944552
10243.408010203002,0.06921734207486724,11.023573395053663,19.622151535437126,0.23936879880402648,3.398035212938419
4179682.701276989,0.07766742579264226,17.2020225351188,532.880945054875,0.2007390454246946,2.830752811221466
28340.601756258686,0.06781222686316422,24.93876804135266,752.2688008484192,0.12142137626742762,2.9061684974741593
371.0475323768168,0.07923269529579888,15.448737809202544,256.49666243440606,0.11260844480219825,3.9
160129.6180414619,0.06892607871591733,8.891888325741622,148.4930049530696,0.17032796367865954,3.5239528643442855
14112383.2278288,0.07171538508871189,13.161477611763692,634.016926747968,0.3297455482988778,3.6165005028734707
124.74536245520332,0.06314736030865353,8.530652868105307,567.0555884325458,0.06773121445518679,2.832265739749025
7815515.034753165,0.06922347448644038,29.414401255936585,442.1565327945277,0.3458240617835087,3.4502618104347778
1580664.9141883682,0.06690844742853506,26.575230962743557,187.3912490816665,0.24885150467969133,3.678805151040335
362.5632100402752,0.07584678595435645,1.9925276526863307,149.4641193985853,0.08621159995856706,3.576292135852892
15831.9812537773,0.06666184853200052,21.633082296489825,336.3134079704114,0.12619173265294698,3.245265767888113
26932394.908529267,0.07154823581500673,0.03568966450204947,892.7942672978346,0.2529789860717605,3.7121357031505737
25013.168196778355,0.06687886663385312,24.327317558510146,226.36984743519082,0.13682703941170044,3.727954555902171
77502.80318623505,0.06320337100169937,24.736649903757147,688.9690332449817,0.13357101510190406,3.3997757071759866
1218.6156663791378,0.06980928229276877,21.903038455785648,572.7537934237364,0.10026845570063507,3.403449527629504
10311891.289927628,0.06930102628549274,25.804167712205615,926.5751290294186,0.16793282079466712,2.1006978067933333
0.21058260744859508,0.07516658398330675,22.932014696375923,622.9868895733089,0.07351822242415462,2.9557880864201156
412.83370666455244,0.06465982498738054,24.142531322496172,521.0003777288543,0.0835528024890888,3.323419794368619
3276534.4586862912,0.06700432114071049,21.89829441597451,500.43124749383406,0.17169550819218846,2.603313473349988
1890079.66382606,0.07727881031093232,21.173733739134036,362.2516417673029,0.19806743985426087,3.3346552759780366
19694.89568589318,0.06912150158214986,21.446637801889104,23.568821198496153,0.306703340027102,3.1199102631847553
3506704.5646336772,0.06969950787611055,14.960305508191968,294.5747082141206,0.30280563167278707,3.772266462725778
252.88627599774193,0.07244866625390864,27.590338960839354,326.14344185639834,0.0833414458869908,2.808263061801605
383.1189198091098,0.07128796848472999,10.136901511282005,156.3879886860865,0.05200102474387547,3.486988167927507
789.2213395039116,0.07668175931576374,20.80929862105699,981.4062580549537,0.09437130279381481,2.692701232574244
0.04063259193444363,0.0776938748682307,25.681586414891918,850.3443246620469,0.07640565076594524,3.72234608914415
290294.4897906601,0.07909897034303957,20.92309140733873,670.8835939721107,0.15694882999753473,3.9454887877420908
17433976.36456018,0.06227615481643188,20.2681674405237,508.3091818915447,0.3018199538036662,3.966203856314443
11368.691172461586,0.06335308320249697,25.95759356185777,756.885515140631,0.10123508670306847,2.3052112218067213
105.98993395031391,0.07990359894617581,18.390304805362568,873.6721517259155,0.07220929554919214,3.904085315831158
6713568.593897528,0.07398460795334537,2.485010967206126,692.1387369994566,0.18979969003054684,3.6112489357230313
1262.5295543061611,0.0799993547491834,15.325283296749566,767.6743232795212,0.11362790570835497,3.6333508538266566
216.44461270334665,0.07300851073638202,29.1429684213059,983.7839064318182,0.0792037643983432,3.139718506684442
15972724.613551985,0.07837870343445713,3.182061402452895,979.6915597355066,0.20920473946324625,3.942213989536788
